datetm,open,high,low,close,volume,amount
2020-07-06T10:28:00+0530,1829.95,1830.35,1828.35,1829.2,105654,0
2020-07-06T10:29:00+0530,1828.5,1829.2,1827,1827.4,158663,0
2020-07-06T10:30:00+0530,1827,1830.5,1825.5,1830,169065,0
2020-07-06T10:31:00+0530,1829.15,1830.2,1828.6,1829.5,75985,0
2020-07-06T10:32:00+0530,1829.5,1830.5,1829.25,1829.95,49520,0
2020-07-06T10:33:00+0530,1829.95,1830.75,1829.45,1829.95,56770,0
2020-07-06T10:34:00+0530,1830,1830.2,1829,1830.1,66128,0
2020-07-06T10:35:00+0530,1830.1,1830.5,1827.6,1827.6,52247,0
2020-07-06T10:36:00+0530,1827,1828.75,1827,1827.5,25594,0
2020-07-06T10:37:00+0530,1827.55,1827.75,1826.2,1826.2,42869,0
2020-07-06T10:38:00+0530,1826.2,1826.75,1824.25,1825,70472,0
2020-07-06T10:39:00+0530,1824.75,1826.7,1824.35,1826.65,44359,0
2020-07-06T10:40:00+0530,1826.9,1828,1826,1826,40236,0
2020-07-06T10:41:00+0530,1826.05,1826.9,1825.55,1826.7,21426,0
2020-07-06T10:42:00+0530,1826.8,1827.2,1826,1826,29889,0
2020-07-06T10:43:00+0530,1826,1826.8,1825.95,1826.5,28300,0
2020-07-06T10:44:00+0530,1826.15,1826.9,1826,1826.5,16488,0
2020-07-06T10:45:00+0530,1826.25,1827,1826.2,1826.75,34904,0
2020-07-06T10:46:00+0530,1826.5,1826.85,1826.5,1826.75,14359,0
2020-07-06T10:47:00+0530,1826.65,1827.4,1826,1826.6,28079,0
2020-07-06T10:48:00+0530,1826.2,1826.55,1826,1826.2,14810,0
2020-07-06T10:49:00+0530,1826.5,1826.5,1825.2,1825.5,57551,0
2020-07-06T10:50:00+0530,1825.75,1825.75,1825.5,1825.75,21356,0
2020-07-06T10:51:00+0530,1825.75,1826.25,1825.5,1826.15,25990,0
2020-07-06T10:52:00+0530,1826.35,1828.45,1826.15,1828,30919,0
2020-07-06T10:53:00+0530,1827.7,1830,1827.7,1829.6,87956,0
2020-07-06T10:54:00+0530,1829.25,1829.6,1827.7,1827.75,29713,0
2020-07-06T10:55:00+0530,1827.75,1828,1826,1826,21139,0
2020-07-06T10:56:00+0530,1826.5,1827.65,1826,1827.65,14552,0
2020-07-06T10:57:00+0530,1827,1827.75,1826.6,1827.7,19581,0
2020-07-06T10:58:00+0530,1827.9,1827.9,1826.45,1827.2,26874,0
2020-07-06T10:59:00+0530,1826.8,1827.7,1826.2,1827.65,15611,0
2020-07-06T11:00:00+0530,1827.1,1827.85,1827,1827.5,10219,0
2020-07-06T11:01:00+0530,1827.5,1827.75,1827.4,1827.75,9494,0
2020-07-06T11:02:00+0530,1827.7,1828.4,1827.35,1828.2,27325,0
2020-07-06T11:03:00+0530,1827.55,1828.2,1827.3,1827.7,11301,0
2020-07-06T11:04:00+0530,1827.6,1828,1827.35,1827.95,12542,0
2020-07-06T11:05:00+0530,1827.95,1828.9,1827.95,1828.9,16445,0
2020-07-06T11:06:00+0530,1828.4,1832.15,1828.4,1831.8,131579,0
2020-07-06T11:07:00+0530,1831.05,1831.8,1829.8,1830,46777,0
2020-07-06T11:08:00+0530,1830,1830.4,1829,1829.45,32276,0
2020-07-06T11:09:00+0530,1829,1829.5,1828.2,1829.35,21733,0
2020-07-06T11:10:00+0530,1829.4,1830.4,1829,1829.9,30431,0
2020-07-06T11:11:00+0530,1829.55,1829.9,1829.05,1829.75,13843,0
2020-07-06T11:12:00+0530,1829.35,1829.9,1829.05,1829.65,13848,0
2020-07-06T11:13:00+0530,1829.5,1829.7,1829.05,1829.2,7814,0
2020-07-06T11:14:00+0530,1829.2,1829.5,1829.2,1829.5,13303,0
2020-07-06T11:15:00+0530,1829.45,1830.15,1829.45,1829.8,32211,0
2020-07-06T11:16:00+0530,1829.75,1830.2,1829.7,1830.15,12609,0
2020-07-06T11:17:00+0530,1830.25,1830.4,1829.5,1829.5,30196,0
2020-07-06T11:18:00+0530,1829.5,1830,1829.1,1829.1,19570,0
2020-07-06T11:19:00+0530,1829.1,1829.65,1827.4,1827.7,37568,0
2020-07-06T11:20:00+0530,1828,1828.75,1827.2,1828.3,23634,0
2020-07-06T11:21:00+0530,1828.5,1829.4,1828.05,1829.05,16059,0
2020-07-06T11:22:00+0530,1829.1,1829.4,1828.1,1829.1,10895,0
2020-07-06T11:23:00+0530,1829.1,1830,1829.1,1829.35,27656,0
2020-07-06T11:24:00+0530,1829.8,1829.85,1829,1829,17682,0
2020-07-06T11:25:00+0530,1829,1829.4,1827.8,1828.1,24593,0
2020-07-06T11:26:00+0530,1828.1,1829.55,1827.8,1829,15765,0
2020-07-06T11:27:00+0530,1829,1829.8,1828.6,1829.05,13129,0
2020-07-06T11:28:00+0530,1829.65,1829.75,1829,1829.1,14485,0
2020-07-06T11:29:00+0530,1829.7,1830.7,1829.1,1830.2,44427,0
2020-07-06T11:30:00+0530,1830.2,1835.3,1829.8,1834,221308,0
2020-07-06T11:31:00+0530,1834.45,1834.8,1832.8,1833.45,63410,0
2020-07-06T11:32:00+0530,1833.4,1833.75,1831.4,1832,50939,0
2020-07-06T11:33:00+0530,1831.55,1832,1830.75,1831.7,29163,0
2020-07-06T11:34:00+0530,1831.6,1833.55,1831.4,1832.7,35187,0
2020-07-06T11:35:00+0530,1832.7,1832.9,1831.4,1831.8,27073,0
2020-07-06T11:36:00+0530,1832.4,1833,1831.95,1832.9,32298,0
2020-07-06T11:37:00+0530,1832.75,1836.65,1832.5,1836.65,105781,0
2020-07-06T11:38:00+0530,1836.15,1836.95,1834.6,1835.9,81805,0
2020-07-06T11:39:00+0530,1835.3,1835.9,1834.05,1835.8,38794,0
2020-07-06T11:40:00+0530,1835.8,1836,1835,1835.6,35562,0
2020-07-06T11:41:00+0530,1835.7,1837,1835.5,1836.55,53725,0
2020-07-06T11:42:00+0530,1837,1838,1836.15,1837.2,74374,0
2020-07-06T11:43:00+0530,1837,1837.5,1836,1836.5,44140,0
2020-07-06T11:44:00+0530,1836.75,1836.75,1836,1836,33142,0
2020-07-06T11:45:00+0530,1836,1837,1836,1836.7,24345,0
2020-07-06T11:46:00+0530,1836.8,1837.65,1836.5,1837.4,68739,0
2020-07-06T11:47:00+0530,1837.3,1838,1837.2,1837.95,56619,0
2020-07-06T11:48:00+0530,1837.95,1838,1836.1,1836.25,38133,0
2020-07-06T11:49:00+0530,1836.5,1837,1836.2,1836.9,30114,0
2020-07-06T11:50:00+0530,1836.5,1839,1836.3,1838,75691,0
2020-07-06T11:51:00+0530,1838.55,1838.85,1837.45,1838.4,30360,0
2020-07-06T11:52:00+0530,1838.4,1840.85,1838.4,1840,174708,0
2020-07-06T11:53:00+0530,1840,1840.2,1839.05,1839.6,54684,0
2020-07-06T11:54:00+0530,1840.3,1840.35,1839,1839.5,42509,0
2020-07-06T11:55:00+0530,1839.6,1839.6,1838.1,1838.1,47107,0
2020-07-06T11:56:00+0530,1838.1,1838.25,1836,1836.5,84726,0
2020-07-06T11:57:00+0530,1836,1837.1,1835.7,1835.75,42499,0
2020-07-06T11:58:00+0530,1835.6,1837.6,1835.6,1836.8,31735,0
2020-07-06T11:59:00+0530,1836.6,1838,1836.6,1838,23330,0
2020-07-06T12:00:00+0530,1837.7,1838.25,1837.05,1837.6,36367,0
2020-07-06T12:01:00+0530,1837.8,1838.8,1837.65,1838.25,16329,0
2020-07-06T12:02:00+0530,1838.6,1838.6,1837.25,1837.45,25819,0
2020-07-06T12:03:00+0530,1837.25,1837.5,1836,1836.35,41000,0
2020-07-06T12:04:00+0530,1836.25,1836.45,1833,1834.6,107349,0
2020-07-06T12:05:00+0530,1834.1,1834.6,1833,1833.85,50046,0
2020-07-06T12:06:00+0530,1834.1,1835.7,1834.05,1835.15,24525,0
2020-07-06T12:07:00+0530,1835.15,1835.35,1834.25,1834.35,24140,0
2020-07-06T12:08:00+0530,1834.9,1834.9,1832.45,1833.45,42750,0
2020-07-06T12:09:00+0530,1833.55,1834,1832.5,1833.45,24482,0
2020-07-06T12:10:00+0530,1833.2,1833.75,1833.15,1833.7,15137,0
2020-07-06T12:11:00+0530,1833.5,1834.6,1833.3,1834.6,23114,0
2020-07-06T12:12:00+0530,1834.05,1834.9,1833.35,1834,41229,0
2020-07-06T12:13:00+0530,1833.45,1834,1833,1833.95,15967,0
2020-07-06T12:14:00+0530,1833.5,1834.45,1833.25,1834.3,13955,0
2020-07-06T12:15:00+0530,1833.8,1834.45,1833.05,1833.85,17209,0
2020-07-06T12:16:00+0530,1833.4,1834,1833.2,1833.75,10022,0
2020-07-06T12:17:00+0530,1833.75,1834,1833.5,1833.85,11999,0
2020-07-06T12:18:00+0530,1833.9,1834,1833.1,1833.35,12046,0
2020-07-06T12:19:00+0530,1833.55,1833.7,1833.1,1833.15,13234,0
2020-07-06T12:20:00+0530,1833.1,1833.8,1833.1,1833.8,20479,0
2020-07-06T12:21:00+0530,1833.75,1836.9,1833.75,1836.9,45910,0
2020-07-06T12:22:00+0530,1836.55,1837.95,1836.3,1837.05,43468,0
2020-07-06T12:23:00+0530,1837.1,1837.9,1836,1836.35,40912,0
2020-07-06T12:24:00+0530,1836,1836.95,1834,1836.15,59899,0
2020-07-06T12:25:00+0530,1836.95,1837.35,1836.25,1837,31219,0
2020-07-06T12:26:00+0530,1837,1837.2,1836,1836.6,17029,0
2020-07-06T12:27:00+0530,1836.6,1836.6,1835.1,1835.85,17352,0
2020-07-06T12:28:00+0530,1835.6,1836.5,1835.2,1835.55,14562,0
2020-07-06T12:29:00+0530,1835.5,1835.8,1834.6,1834.7,12013,0
2020-07-06T12:30:00+0530,1834.7,1836.45,1834.7,1835.6,9295,0
2020-07-06T12:31:00+0530,1835.85,1836.4,1834.75,1835,9084,0
2020-07-06T12:32:00+0530,1835,1835.15,1834,1834.4,11715,0
2020-07-06T12:33:00+0530,1834.35,1835.6,1834.05,1834.85,24087,0
2020-07-06T12:34:00+0530,1834.85,1835.75,1834.55,1835.1,12125,0
2020-07-06T12:35:00+0530,1835.1,1835.35,1834.2,1835,12828,0
2020-07-06T12:36:00+0530,1835,1835,1833,1833.5,43253,0
2020-07-06T12:37:00+0530,1833.9,1835,1833.7,1834.55,14486,0
2020-07-06T12:38:00+0530,1834.9,1835,1834.5,1834.9,10457,0
2020-07-06T12:39:00+0530,1834.85,1834.95,1833.45,1833.45,13369,0
2020-07-06T12:40:00+0530,1833.5,1834.8,1833.4,1834.7,7702,0
2020-07-06T12:41:00+0530,1834.75,1834.95,1834.65,1834.95,9302,0
2020-07-06T12:42:00+0530,1834.7,1836,1834.7,1835.05,29656,0
2020-07-06T12:43:00+0530,1835.05,1836.2,1835.05,1835.5,14633,0
2020-07-06T12:44:00+0530,1835.7,1835.85,1834.95,1835.5,12787,0
2020-07-06T12:45:00+0530,1835.5,1836.9,1835.05,1836.65,18197,0
2020-07-06T12:46:00+0530,1836.65,1837.5,1836.2,1836.75,33679,0
2020-07-06T12:47:00+0530,1836.7,1837,1836.2,1836.9,14017,0
2020-07-06T12:48:00+0530,1836.9,1837.95,1836.8,1837.65,20671,0
2020-07-06T12:49:00+0530,1837.95,1837.95,1836.7,1837.5,22812,0
2020-07-06T12:50:00+0530,1837.25,1839,1837.05,1838.5,39359,0
2020-07-06T12:51:00+0530,1838.15,1840,1838,1840,56997,0
2020-07-06T12:52:00+0530,1840,1844.45,1839.3,1843.45,314608,0
2020-07-06T12:53:00+0530,1844.35,1844.7,1842.45,1842.45,97757,0
2020-07-06T12:54:00+0530,1842.45,1843.5,1842.1,1842.95,49077,0
2020-07-06T12:55:00+0530,1842.75,1843.4,1842.5,1842.65,39560,0
2020-07-06T12:56:00+0530,1843,1844,1842.6,1843.95,44561,0
2020-07-06T12:57:00+0530,1843.95,1845.55,1843.95,1845.15,159491,0
2020-07-06T12:58:00+0530,1845,1845.4,1843,1843.7,74155,0
2020-07-06T12:59:00+0530,1843.7,1847,1843,1846.75,89729,0
2020-07-06T13:00:00+0530,1846.45,1848,1846.45,1847.95,97702,0
2020-07-06T13:01:00+0530,1847.55,1847.95,1846,1846.35,65359,0
2020-07-06T13:02:00+0530,1846.1,1846.25,1843.8,1844.7,61069,0
2020-07-06T13:03:00+0530,1844.6,1844.7,1843.5,1843.75,43421,0
2020-07-06T13:04:00+0530,1844.45,1844.9,1843.7,1844.15,32805,0
2020-07-06T13:05:00+0530,1844.65,1846.2,1844.15,1845.35,39758,0
2020-07-06T13:06:00+0530,1845.6,1845.65,1843.9,1844.05,35761,0
2020-07-06T13:07:00+0530,1844.35,1844.75,1843.5,1844.05,35976,0
2020-07-06T13:08:00+0530,1844.45,1845,1843.35,1844.3,38081,0
2020-07-06T13:09:00+0530,1844.85,1844.85,1841.35,1842.1,77869,0
2020-07-06T13:10:00+0530,1843,1843.5,1842.1,1843,23257,0
2020-07-06T13:11:00+0530,1843,1844.4,1842.75,1844,28351,0
2020-07-06T13:12:00+0530,1844,1845,1843.9,1844.05,36493,0
2020-07-06T13:13:00+0530,1844,1846.95,1843.55,1845.7,53540,0
2020-07-06T13:14:00+0530,1845.6,1847,1845.6,1846.5,60629,0
2020-07-06T13:15:00+0530,1846.5,1846.55,1845.45,1846,44452,0
2020-07-06T13:16:00+0530,1845.5,1846.5,1845,1845.25,39812,0
2020-07-06T13:17:00+0530,1845.05,1845.85,1843.4,1843.55,28747,0
2020-07-06T13:18:00+0530,1843.05,1846.45,1843.05,1846.2,29746,0
2020-07-06T13:19:00+0530,1846.8,1846.8,1845.3,1845.5,35126,0
2020-07-06T13:20:00+0530,1846,1846.75,1845.55,1846.05,26901,0
2020-07-06T13:21:00+0530,1846,1846.5,1845,1846.4,24173,0
2020-07-06T13:22:00+0530,1846.05,1847,1846.05,1846.65,29044,0
2020-07-06T13:23:00+0530,1846.5,1846.75,1845.45,1846,24221,0
2020-07-06T13:24:00+0530,1846,1846.9,1846,1846,24432,0
2020-07-06T13:25:00+0530,1846.25,1849.45,1845.85,1848.6,115134,0
2020-07-06T13:26:00+0530,1848.55,1849.95,1848.05,1848.8,77141,0
2020-07-06T13:27:00+0530,1848.05,1849,1847,1847.7,52592,0
2020-07-06T13:28:00+0530,1847,1847.9,1846.25,1847.35,30527,0
2020-07-06T13:29:00+0530,1847.95,1848,1846.9,1847,22501,0
2020-07-06T13:30:00+0530,1847.25,1847.85,1846.9,1847,29149,0
2020-07-06T13:31:00+0530,1847,1848.9,1847,1848.2,40916,0
2020-07-06T13:32:00+0530,1848.7,1850,1847.9,1850,73233,0
2020-07-06T13:33:00+0530,1849.35,1850,1848.4,1848.45,83691,0
2020-07-06T13:34:00+0530,1848.45,1849.75,1848.45,1849,20903,0
2020-07-06T13:35:00+0530,1849.3,1851.7,1849,1851.05,180478,0
2020-07-06T13:36:00+0530,1851.5,1852.95,1851.05,1852.1,111326,0
2020-07-06T13:37:00+0530,1852,1853,1852,1852.75,51976,0
2020-07-06T13:38:00+0530,1852.7,1852.7,1850.1,1850.3,63972,0
2020-07-06T13:39:00+0530,1850.1,1850.5,1848.5,1849,67949,0
2020-07-06T13:40:00+0530,1849.3,1852,1849,1850.7,57107,0
2020-07-06T13:41:00+0530,1850.7,1851,1850,1850,33252,0
2020-07-06T13:42:00+0530,1850.7,1850.75,1849.4,1849.5,32072,0
2020-07-06T13:43:00+0530,1849.5,1850.2,1847.1,1847.55,77912,0
2020-07-06T13:44:00+0530,1847.9,1848.4,1844,1845.75,97268,0
2020-07-06T13:45:00+0530,1846.1,1846.1,1844.5,1845.3,70363,0
2020-07-06T13:46:00+0530,1845,1845.9,1843,1843,61113,0
2020-07-06T13:47:00+0530,1843,1843.45,1840.6,1842.8,138893,0
2020-07-06T13:48:00+0530,1842.95,1844.6,1842.5,1843.25,86299,0
2020-07-06T13:49:00+0530,1843.25,1844.65,1842.9,1843.95,54307,0
2020-07-06T13:50:00+0530,1844,1845.75,1843.5,1844.4,51198,0
2020-07-06T13:51:00+0530,1844.4,1845.6,1843.3,1845.05,27849,0
2020-07-06T13:52:00+0530,1845.55,1845.6,1844.05,1844.9,21182,0
2020-07-06T13:53:00+0530,1844.8,1845,1843.55,1843.55,20995,0
2020-07-06T13:54:00+0530,1843.55,1843.95,1842,1842.1,47945,0
2020-07-06T13:55:00+0530,1842,1844.6,1841.5,1843.5,41497,0
2020-07-06T13:56:00+0530,1844.4,1844.6,1843.4,1844,26362,0
2020-07-06T13:57:00+0530,1844,1846,1844,1845.95,30836,0
2020-07-06T13:58:00+0530,1845.9,1847.85,1845.9,1847,49514,0
2020-07-06T13:59:00+0530,1846.55,1847.6,1846,1846,24626,0
2020-07-06T14:00:00+0530,1846.5,1847.25,1846.1,1847.25,16490,0
2020-07-06T14:01:00+0530,1847,1847.25,1845,1845,26277,0
2020-07-06T14:02:00+0530,1845.25,1846.7,1845.25,1846.55,13049,0
2020-07-06T14:03:00+0530,1846.2,1847.3,1846.2,1846.85,24340,0
2020-07-06T14:04:00+0530,1847.3,1849,1847,1849,37355,0
2020-07-06T14:05:00+0530,1848.7,1849.5,1848.5,1849,50666,0
2020-07-06T14:06:00+0530,1849.1,1849.25,1846.45,1846.45,35102,0
2020-07-06T14:07:00+0530,1846.45,1847.9,1846.45,1847,18446,0
2020-07-06T14:08:00+0530,1847,1847.75,1846.8,1847.05,13455,0
2020-07-06T14:09:00+0530,1847.75,1847.75,1845.05,1845.2,29028,0
2020-07-06T14:10:00+0530,1845.4,1846,1845.05,1845.55,18533,0
2020-07-06T14:11:00+0530,1845.55,1846.2,1843.65,1844.4,35222,0
2020-07-06T14:12:00+0530,1845,1845,1843.5,1844.7,32056,0
2020-07-06T14:13:00+0530,1844.7,1846.45,1844,1845.35,20502,0
2020-07-06T14:14:00+0530,1844.65,1847.45,1844.65,1846.4,27124,0
2020-07-06T14:15:00+0530,1846.4,1848,1846.15,1847.3,22128,0
2020-07-06T14:16:00+0530,1848.2,1848.5,1847.6,1848,37800,0
2020-07-06T14:17:00+0530,1848.25,1848.3,1847.8,1848,15695,0
2020-07-06T14:18:00+0530,1848,1849.5,1848,1849.5,50887,0
2020-07-06T14:19:00+0530,1849.5,1851.4,1849.25,1849.8,98558,0
2020-07-06T14:20:00+0530,1849.8,1850.4,1849.8,1849.95,33105,0
2020-07-06T14:21:00+0530,1849.8,1850,1849.25,1849.45,26400,0
2020-07-06T14:22:00+0530,1849.7,1849.7,1847.3,1847.3,47060,0
2020-07-06T14:23:00+0530,1847.5,1848.9,1847.3,1848.4,20124,0
2020-07-06T14:24:00+0530,1848.5,1849.85,1848.4,1849.1,19437,0
2020-07-06T14:25:00+0530,1848.65,1849.6,1848.65,1849.5,17184,0
2020-07-06T14:26:00+0530,1849.7,1850.8,1849.5,1850.2,50383,0
2020-07-06T14:27:00+0530,1850.5,1850.8,1848.25,1848.3,37217,0
2020-07-06T14:28:00+0530,1848.25,1848.65,1846.55,1847.7,37477,0
2020-07-06T14:29:00+0530,1847.5,1848.85,1847.2,1848,22290,0
2020-07-06T14:30:00+0530,1848.15,1849.3,1847.45,1849.15,24122,0
2020-07-06T14:31:00+0530,1849.3,1850,1847.65,1847.7,22527,0
2020-07-06T14:32:00+0530,1848,1849.2,1848,1849,16328,0
2020-07-06T14:33:00+0530,1848.85,1849,1847.55,1847.55,22061,0
2020-07-06T14:34:00+0530,1847.6,1848.2,1847.5,1847.5,20652,0
2020-07-06T14:35:00+0530,1847.5,1847.95,1846.05,1846.25,32482,0
2020-07-06T14:36:00+0530,1846.05,1847.15,1845,1846.3,54432,0
2020-07-06T14:37:00+0530,1846.4,1847.5,1846.1,1847.5,20227,0
2020-07-06T14:38:00+0530,1846.9,1848,1846.25,1846.8,27839,0
2020-07-06T14:39:00+0530,1846.85,1847.6,1846.5,1846.7,23353,0
2020-07-06T14:40:00+0530,1846.55,1847.05,1846,1846,20434,0
2020-07-06T14:41:00+0530,1846.1,1846.65,1845.5,1846.5,27797,0
2020-07-06T14:42:00+0530,1846.5,1847.2,1846.15,1846.5,23955,0
2020-07-06T14:43:00+0530,1846.5,1846.5,1843.6,1843.95,56660,0
2020-07-06T14:44:00+0530,1843.95,1844.9,1843.4,1844,47083,0
2020-07-06T14:45:00+0530,1844,1844,1842.15,1844,113457,0
2020-07-06T14:46:00+0530,1843.8,1844.65,1843.55,1843.8,26417,0
2020-07-06T14:47:00+0530,1843.8,1844.8,1843.15,1844.1,34708,0
2020-07-06T14:48:00+0530,1844.8,1845.5,1844,1844.5,29002,0
2020-07-06T14:49:00+0530,1845.2,1845.95,1844.7,1844.9,29774,0
2020-07-06T14:50:00+0530,1845,1845.9,1844.9,1845.05,25422,0
2020-07-06T14:51:00+0530,1845.05,1846,1845,1845.55,29232,0
2020-07-06T14:52:00+0530,1845.3,1845.8,1844.75,1845.05,26205,0
2020-07-06T14:53:00+0530,1845.05,1846.55,1845.05,1846.15,23098,0
2020-07-06T14:54:00+0530,1846.55,1846.6,1845.5,1846.1,23426,0
2020-07-06T14:55:00+0530,1846.1,1846.45,1845.5,1845.9,16843,0
2020-07-06T14:56:00+0530,1845.9,1846,1845.25,1845.65,19400,0
2020-07-06T14:57:00+0530,1845.85,1846.45,1845.55,1846.1,30371,0
2020-07-06T14:58:00+0530,1846.15,1848,1846.15,1847.9,50947,0
2020-07-06T14:59:00+0530,1847.8,1847.95,1846.45,1846.85,41896,0
2020-07-06T15:00:00+0530,1846.75,1846.85,1845,1845.7,57581,0
2020-07-06T15:01:00+0530,1845.75,1846.4,1844.05,1844.45,51634,0
2020-07-06T15:02:00+0530,1844.4,1845.5,1844,1845,48655,0
2020-07-06T15:03:00+0530,1845,1846,1845,1845.7,29805,0
2020-07-06T15:04:00+0530,1845.7,1847.95,1845.7,1847,84897,0
2020-07-06T15:05:00+0530,1847,1847.95,1847,1847.45,35575,0
2020-07-06T15:06:00+0530,1847.35,1848.9,1847.3,1848.9,70499,0
2020-07-06T15:07:00+0530,1848.75,1849.95,1848.45,1849.6,72431,0
2020-07-06T15:08:00+0530,1849.5,1852.75,1849.3,1852.5,320753,0
2020-07-06T15:09:00+0530,1852.55,1854.6,1852.5,1853.5,237163,0
2020-07-06T15:10:00+0530,1853.9,1856.95,1853.5,1856,258248,0
2020-07-06T15:11:00+0530,1856.8,1857.9,1854.1,1854.2,171888,0
2020-07-06T15:12:00+0530,1854.2,1855,1854,1854.85,66986,0
2020-07-06T15:13:00+0530,1854.9,1856,1854.35,1855,112060,0
2020-07-06T15:14:00+0530,1854.9,1855.6,1854.5,1855.1,57572,0
2020-07-06T15:15:00+0530,1855,1855.1,1853.35,1853.8,103846,0
2020-07-06T15:16:00+0530,1853.8,1855.8,1849.5,1850,232982,0
2020-07-06T15:17:00+0530,1849.6,1850.3,1848.4,1849.55,120878,0
2020-07-06T15:18:00+0530,1849,1849.85,1848.15,1848.5,72136,0
2020-07-06T15:19:00+0530,1848.5,1849,1847.9,1848.5,84355,0
2020-07-06T15:20:00+0530,1848.65,1850.55,1848,1849.45,95833,0
2020-07-06T15:21:00+0530,1849.45,1855.4,1849,1851.35,188917,0
2020-07-06T15:22:00+0530,1851.5,1853.25,1850.55,1852.75,48296,0
2020-07-06T15:23:00+0530,1852,1853,1851.15,1852.45,44317,0
2020-07-06T15:24:00+0530,1852.2,1852.5,1850,1850.6,44967,0
2020-07-06T15:25:00+0530,1850.85,1850.9,1849.3,1850.4,47575,0
2020-07-06T15:26:00+0530,1850.2,1851,1849.25,1850.3,46584,0
2020-07-06T15:27:00+0530,1850.3,1851.05,1850,1850.8,65674,0
2020-07-06T15:28:00+0530,1850.8,1852.2,1850.5,1852.05,47358,0
2020-07-06T15:29:00+0530,1852.05,1856.9,1852.05,1854.1,50866,0
2020-07-07T09:15:00+0530,1860,1864.25,1855.05,1855.7,340950,0
2020-07-07T09:16:00+0530,1856,1856.35,1850.55,1850.7,213442,0
2020-07-07T09:17:00+0530,1850.65,1852,1849,1852,184285,0
2020-07-07T09:18:00+0530,1850.8,1851,1848.25,1848.8,127694,0
2020-07-07T09:19:00+0530,1848.9,1852.7,1848.45,1852.1,113992,0
2020-07-07T09:20:00+0530,1852.1,1854.7,1852.1,1852.35,119583,0
2020-07-07T09:21:00+0530,1852.9,1853,1851,1851.55,69019,0
2020-07-07T09:22:00+0530,1851.85,1851.9,1850,1850.55,55190,0
2020-07-07T09:23:00+0530,1849.35,1850.75,1849,1850.35,63409,0
2020-07-07T09:24:00+0530,1850,1850.75,1849,1849.45,42640,0
2020-07-07T09:25:00+0530,1849.1,1849.15,1846,1846.45,114511,0
2020-07-07T09:26:00+0530,1847,1847.8,1845.3,1845.3,89965,0
2020-07-07T09:27:00+0530,1845.2,1846.1,1845,1845.6,96802,0
2020-07-07T09:28:00+0530,1845.9,1847.3,1844.1,1844.8,89225,0
2020-07-07T09:29:00+0530,1844.95,1845.3,1844.15,1845,63604,0
2020-07-07T09:30:00+0530,1844.85,1845.2,1842.2,1843.25,74897,0
2020-07-07T09:31:00+0530,1843.2,1846.9,1843.15,1846.9,52324,0
2020-07-07T09:32:00+0530,1846.45,1850.15,1846.45,1849,77706,0
2020-07-07T09:33:00+0530,1849,1852.7,1848.6,1852.7,74242,0
2020-07-07T09:34:00+0530,1852.1,1858.65,1852,1855.9,215535,0
2020-07-07T09:35:00+0530,1855,1857.65,1854.25,1857,95242,0
2020-07-07T09:36:00+0530,1856.2,1858,1855.45,1855.85,125564,0
2020-07-07T09:37:00+0530,1855.1,1855.3,1851.4,1853.9,94273,0
2020-07-07T09:38:00+0530,1854.95,1856,1853.3,1854.75,55450,0
2020-07-07T09:39:00+0530,1855.15,1855.9,1853.8,1854.2,41108,0
2020-07-07T09:40:00+0530,1854.05,1854.25,1851.75,1853,38212,0
2020-07-07T09:41:00+0530,1853,1853,1851.5,1852.05,34802,0
2020-07-07T09:42:00+0530,1852.65,1852.7,1847,1847.2,115176,0
2020-07-07T09:43:00+0530,1847.95,1849,1847.05,1849,48147,0
2020-07-07T09:44:00+0530,1849,1849.6,1847.55,1847.65,39962,0
2020-07-07T09:45:00+0530,1848,1848.2,1847.05,1848,39477,0
2020-07-07T09:46:00+0530,1848.2,1848.7,1845.1,1845.1,51847,0
2020-07-07T09:47:00+0530,1845.6,1847.5,1845.05,1847,44887,0
2020-07-07T09:48:00+0530,1847,1847.7,1846.5,1847,58260,0
2020-07-07T09:49:00+0530,1846.95,1847.5,1846.35,1847.5,24694,0
2020-07-07T09:50:00+0530,1847.45,1849.3,1847.25,1848.6,29864,0
2020-07-07T09:51:00+0530,1848.95,1849.3,1847.7,1849,33112,0
2020-07-07T09:52:00+0530,1848.75,1851,1848.75,1850.8,47496,0
2020-07-07T09:53:00+0530,1850.75,1851.75,1849.8,1851.5,46185,0
2020-07-07T09:54:00+0530,1851.5,1854.15,1851.5,1853.05,55679,0
2020-07-07T09:55:00+0530,1853.8,1854,1851,1851,35253,0
2020-07-07T09:56:00+0530,1851,1853,1851,1851.9,38851,0
2020-07-07T09:57:00+0530,1851.9,1852.6,1851.5,1851.9,22353,0
2020-07-07T09:58:00+0530,1851.5,1852.05,1851.4,1851.55,12851,0
2020-07-07T09:59:00+0530,1851.9,1853.15,1851.55,1853.1,36530,0
2020-07-07T10:00:00+0530,1853.1,1853.75,1852.95,1853.65,32346,0
2020-07-07T10:01:00+0530,1853.3,1855.5,1853.2,1855.45,90038,0
2020-07-07T10:02:00+0530,1854.8,1855.5,1853.3,1853.9,38591,0
2020-07-07T10:03:00+0530,1854.15,1855,1854,1854.75,29605,0
2020-07-07T10:04:00+0530,1854,1854.15,1852.35,1853,32543,0
2020-07-07T10:05:00+0530,1852.8,1853,1850.25,1850.3,41172,0
2020-07-07T10:06:00+0530,1850.15,1850.3,1847,1847.05,80253,0
